20230101T000000.100000,6,0,187.68,225.213,-63.2427,0,0,0,108.84,-34.4057,10.5454,96.2253,12.6543,140.357,6.68088e+26
20230101T000000.100000,3,0,187.68,225.213,-63.2427,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.200000,6,1,8522.08,-3424.43,130.522,0,0,0,18841.3,46661.7,-1778.87,116214,714.802,134964,9.7272e+06
20230101T000000.200000,6,2,225.359,187.657,-62.7284,0,0,0,96.2023,-34.4742,12.5586,108.896,10.4576,140.403,5.81794e+25
20230101T000000.200000,4,0,226.544,192.946,-62.7561,3.84791,-3.19477,0.0481789,103.887,-31.826,9.73012,92.2188,11.676,132.872,0
20230101T000000.200000,3,1,8522.08,-3424.43,130.522,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.300000,6,3,253.774,146.621,-63.5084,0,0,0,85.0655,-30.2589,14.3174,119.956,8.27205,140.308,1.1137e+26
20230101T000000.300000,3,2,253.774,146.621,-63.5084,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.400000,6,4,275.851,99.5069,-62.7152,0,0,0,75.5652,-22.3751,15.3681,129.522,5.54369,140.392,1.29084e+26
20230101T000000.400000,4,2,278.621,103.93,-62.7582,2.4601,-4.22688,0.0742855,81.8961,-27.991,13.2106,114.171,7.63261,132.828,0
20230101T000000.500000,6,5,1922.46,-1900.49,-32.3663,0,0,0,5812.21,5812.97,99.0119,5945.82,-97.8806,11692.4,3.04698e+07
20230101T000000.500000,6,6,1036.05,-1082.09,-24.6838,0,0,0,1904.53,1761.32,40.189,1751.35,-41.9747,3590.94,4.777e+08
20230101T000000.500000,6,7,7391.4,-7324.44,-141.996,0,0,0,85884.4,86572.5,1678.66,87460.1,-1663.46,173248,3.24473e+07
20230101T000000.500000,6,8,288.833,50.6177,-62.7769,0,0,0,69.5889,-11.9152,16.107,135.491,2.82273,140.383,1.51005e+25
20230101T000000.500000,6,9,289.116,47.8164,-63.6644,0,0,0,69.4589,-11.2365,16.3507,135.541,2.70422,140.284,1.4001e+25
20230101T000000.500000,3,3,1922.46,-1900.49,-32.3663,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,3,4,1036.05,-1082.09,-24.6838,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,3,5,7391.4,-7324.44,-141.996,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,3,6,288.833,50.6177,-62.7769,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.500000,3,7,289.116,47.8164,-63.6644,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.600000,6,10,293.24,0.589305,-62.7445,0,0,0,67.4974,-0.140848,16.3442,137.584,0.0328458,140.386,1.40834e+26
20230101T000000.600000,4,7,296.643,3.45613,-62.7944,0.745224,-4.39212,0.0861401,67.4592,-10.3945,15.0868,128.589,2.49518,132.805,0
20230101T000000.700000,6,11,288.572,-52.5141,-62.406,0,0,0,69.7095,12.3638,15.9971,135.4,-2.91114,140.422,1.87927e+25
20230101T000000.700000,6,12,288.473,-52.3085,-63.0319,0,0,0,69.7574,12.2881,16.152,135.296,-2.92883,140.352,1.93538e+25
20230101T000000.700000,4,6,305.743,-46.1894,-63.0185,3.2519,-18.6168,-0.0464671,67.6357,-11.0458,14.8957,128.729,2.61046,133.102,0
20230101T000000.700000,3,8,288.572,-52.5141,-62.406,0,0,0,2500,0,0,2500,0,2500,0
20230101T000000.800000,6,13,275.64,-100.206,-62.5396,0,0,0,75.664,22.5272,15.3135,129.441,-5.56709,140.414,7.2412e+25
20230101T000000.800000,4,8,280.152,-98.6696,-62.5324,-0.833629,-4.56987,-0.0125139,67.6912,11.4361,14.7606,128.453,-2.68612,132.933,0
20230101T000000.900000,6,14,253.707,-147.181,-62.473,0,0,0,85.1384,30.4614,14.0803,119.976,-8.16826,140.425,2.54598e+24
20230101T000000.900000,6,15,2499.45,1025.03,-103.969,0,0,0,1750.61,-4070.72,413.509,10007.3,169.581,11676.8,1.09438e+07
